trial_id,pair_id,trial_number,condition,target_word,participant_id,role,seg,start,end,text,source
103_203_28_1_20250113_153235_birthday_ground,103_203,28,ground,birthday,203,clue_giver,15,15.605,15.945,there we go,textgrid
103_203_28_1_20250113_153235_birthday_ground,103_203,28,ground,birthday,103,guesser,1,14.872,15.404,birthday,textgrid
103_203_29_1_20250113_153255_cherry_ground,103_203,29,ground,cherry,203,clue_giver,1,1.213,1.999,uhm,textgrid
103_203_29_1_20250113_153255_cherry_ground,103_203,29,ground,cherry,203,clue_giver,3,3.224,3.415,ch-,textgrid
103_203_29_1_20250113_153255_cherry_ground,103_203,29,ground,cherry,203,clue_giver,5,3.75,4.619,"there's two of 'em,",textgrid
103_203_29_1_20250113_153255_cherry_ground,103_203,29,ground,cherry,203,clue_giver,7,5.915,7.321,they come on little,textgrid
103_203_29_1_20250113_153255_cherry_ground,103_203,29,ground,cherry,203,clue_giver,9,8.292,9.267,"stalks,",textgrid
103_203_29_1_20250113_153255_cherry_ground,103_203,29,ground,cherry,203,clue_giver,11,10.479,11.496,"they are this,",textgrid
103_203_29_1_20250113_153255_cherry_ground,103_203,29,ground,cherry,203,clue_giver,13,11.71,14.085,"they're, uh, a thing that you eat",textgrid
103_203_29_1_20250113_153255_cherry_ground,103_203,29,ground,cherry,203,clue_giver,15,15.597,16.223,and...,textgrid
103_203_29_1_20250113_153255_cherry_ground,103_203,29,ground,cherry,203,clue_giver,17,16.614,16.826,Yah,textgrid
103_203_29_1_20250113_153255_cherry_ground,103_203,29,ground,cherry,103,guesser,1,15.848,16.621,Cherries,textgrid
103_203_30_1_20250113_153310_exam_ground,103_203,30,ground,exam,203,clue_giver,1,1.281,1.78,Uhm,textgrid
103_203_30_1_20250113_153310_exam_ground,103_203,30,ground,exam,203,clue_giver,3,2.884,3.83,"you have to sit them,",textgrid
103_203_30_1_20250113_153310_exam_ground,103_203,30,ground,exam,203,clue_giver,5,4.573,7.978,"you don't really like them, they come at the end of, uh,of",textgrid
103_203_30_1_20250113_153310_exam_ground,103_203,30,ground,exam,203,clue_giver,7,8.436,9.431,the year,textgrid
103_203_30_1_20250113_153310_exam_ground,103_203,30,ground,exam,203,clue_giver,9,9.852,12.044,in university and...,textgrid
103_203_30_1_20250113_153310_exam_ground,103_203,30,ground,exam,203,clue_giver,11,12.681,12.86,yeah,textgrid
103_203_30_1_20250113_153310_exam_ground,103_203,30,ground,exam,103,guesser,1,11.936,12.652,"Oh, exams.",textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,203,clue_giver,1,1.512,3.31,"uhm, they are",textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,203,clue_giver,3,4.465,5.215,"bright,",textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,203,clue_giver,5,6.06,8.075,they've got lots of little,textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,203,clue_giver,7,9.618,10.391,"things,",textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,203,clue_giver,9,11.139,13.732,"they, they grow in meadows",textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,203,clue_giver,11,15.024,16.124,uh people,textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,203,clue_giver,13,16.727,17.205,cut them,textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,203,clue_giver,15,17.808,18.066,ge-,textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,203,clue_giver,17,18.34,19.244,..general category,textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,203,clue_giver,19,20.274,20.607,there we go,textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,103,guesser,1,16.092,17.082,daisies? uhm,textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,103,guesser,3,17.78,18.554,buttercups,textgrid
103_203_31_1_20250113_153333_flower_ground,103_203,31,ground,flower,103,guesser,5,19.741,20.19,flowers,textgrid
103_203_32_1_20250113_153341_coffee_ground,103_203,32,ground,coffee,203,clue_giver,1,1.192,1.857,Uhm,textgrid
103_203_32_1_20250113_153341_coffee_ground,103_203,32,ground,coffee,203,clue_giver,3,3.041,4.149,Starbucks.,textgrid
103_203_32_1_20250113_153341_coffee_ground,103_203,32,ground,coffee,203,clue_giver,5,5.402,5.635,yep,textgrid
103_203_32_1_20250113_153341_coffee_ground,103_203,32,ground,coffee,103,guesser,1,4.621,5.007,coffee,textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,103,clue_giver,1,1.844,5.119,"Okay,you can take it on your phone,",textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,103,clue_giver,3,5.429,8.246,but I guess you could also print it out and look at it it.,textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,103,clue_giver,5,9.285,10.627,"close, another word for that",textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,103,clue_giver,7,11.746,13.105,"Sort of, another word for that",textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,103,clue_giver,9,15.549,16.483,No.,textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,103,clue_giver,11,17.464,18.32,It begins with a P.,textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,103,clue_giver,13,19.577,19.819,Yeah,textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,203,guesser,1,5.224,5.355,hm,textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,203,guesser,3,7.753,8.12,photo,textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,203,guesser,5,10.768,11.281,Image.,textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,203,guesser,7,13.307,14.938,"Uh, landscape?",textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,203,guesser,9,16.598,17.176,Selfie?,textgrid
103_203_34_1_20250113_153427_picture_ground,103_203,34,ground,picture,203,guesser,11,18.99,19.382,Picture,textgrid
103_203_35_1_20250113_153443_yellow_ground,103_203,35,ground,yellow,103,clue_giver,1,2.683,3.725,"Okay, uh,",textgrid
103_203_35_1_20250113_153443_yellow_ground,103_203,35,ground,yellow,103,clue_giver,3,5.378,7.084,this add thi-,textgrid
103_203_35_1_20250113_153443_yellow_ground,103_203,35,ground,yellow,103,clue_giver,5,7.309,7.631,this,textgrid
103_203_35_1_20250113_153443_yellow_ground,103_203,35,ground,yellow,103,clue_giver,7,8.308,8.95,thing,textgrid
103_203_35_1_20250113_153443_yellow_ground,103_203,35,ground,yellow,103,clue_giver,9,9.308,9.738,add,textgrid
103_203_35_1_20250113_153443_yellow_ground,103_203,35,ground,yellow,103,clue_giver,11,10.1,10.853,green,textgrid
103_203_35_1_20250113_153443_yellow_ground,103_203,35,ground,yellow,103,clue_giver,13,11.135,12.187,equals blue,textgrid
103_203_35_1_20250113_153443_yellow_ground,103_203,35,ground,yellow,103,clue_giver,15,13.311,13.512,yeah,textgrid
103_203_35_1_20250113_153443_yellow_ground,103_203,35,ground,yellow,203,guesser,1,9.276,9.453,hm,textgrid
103_203_35_1_20250113_153443_yellow_ground,103_203,35,ground,yellow,203,guesser,3,12.73,13.061,Yellow.,textgrid
103_203_36_1_20250113_153454_flannel_ground,103_203,36,ground,flannel,103,clue_giver,1,1.005,1.748,Uhm,textgrid
103_203_36_1_20250113_153454_flannel_ground,103_203,36,ground,flannel,103,clue_giver,3,4.094,6.045,you sort of use this to wash your face.,textgrid
103_203_36_1_20250113_153454_flannel_ground,103_203,36,ground,flannel,103,clue_giver,5,7.798,7.963,mmhmm,textgrid
103_203_36_1_20250113_153454_flannel_ground,103_203,36,ground,flannel,203,guesser,1,6.859,7.464,"Uh, flannel.",textgrid
103_203_37_1_20250113_153517_movie_ground,103_203,37,ground,movie,103,clue_giver,1,2.937,4.232,Uhm,textgrid
103_203_37_1_20250113_153517_movie_ground,103_203,37,ground,movie,103,clue_giver,3,8.165,9.768,sort of like...,textgrid
103_203_37_1_20250113_153517_movie_ground,103_203,37,ground,movie,103,clue_giver,5,11.461,12.145,You can,textgrid
103_203_37_1_20250113_153517_movie_ground,103_203,37,ground,movie,103,clue_giver,7,12.541,13.466,watch it on your,textgrid
103_203_37_1_20250113_153517_movie_ground,103_203,37,ground,movie,103,clue_giver,9,13.823,14.6,TV.,textgrid
103_203_37_1_20250113_153517_movie_ground,103_203,37,ground,movie,103,clue_giver,11,16.02,16.688,It's,textgrid
103_203_37_1_20250113_153517_movie_ground,103_203,37,ground,movie,103,clue_giver,13,17.185,20.888,"sort of usually like an hour or something long, or two hours long, Yeah",textgrid
103_203_37_1_20250113_153517_movie_ground,103_203,37,ground,movie,203,guesser,1,19.849,20.196,Movie.,textgrid
103_203_38_1_20250113_153528_puppy_ground,103_203,38,ground,puppy,103,clue_giver,1,1.944,5.003,"Okay, it's really cute. It's an animal",textgrid
103_203_38_1_20250113_153528_puppy_ground,103_203,38,ground,puppy,103,clue_giver,3,5.287,7.86,and it's usually like a domestic animal aswell,textgrid
103_203_38_1_20250113_153528_puppy_ground,103_203,38,ground,puppy,103,clue_giver,5,9.477,9.73,Yeah,textgrid
103_203_38_1_20250113_153528_puppy_ground,103_203,38,ground,puppy,203,guesser,1,7.402,8.283,"Cat, dog,",textgrid
103_203_38_1_20250113_153528_puppy_ground,103_203,38,ground,puppy,203,guesser,3,8.811,9.181,puppy,textgrid
103_203_39_1_20250113_153540_muscle_ground,103_203,39,ground,muscle,103,clue_giver,1,1.353,3.266,"Uh, this is a part of your...",textgrid
103_203_39_1_20250113_153540_muscle_ground,103_203,39,ground,muscle,103,clue_giver,3,5.835,6.219,that bit,textgrid
103_203_39_1_20250113_153540_muscle_ground,103_203,39,ground,muscle,103,clue_giver,5,8.061,8.764,No,textgrid
103_203_39_1_20250113_153540_muscle_ground,103_203,39,ground,muscle,103,clue_giver,7,9.119,9.317,Yeah,textgrid
103_203_39_1_20250113_153540_muscle_ground,103_203,39,ground,muscle,203,guesser,1,7.212,7.646,Bicep.,textgrid
103_203_39_1_20250113_153540_muscle_ground,103_203,39,ground,muscle,203,guesser,3,8.446,8.879,Muscle.,textgrid
103_203_40_1_20250113_153555_beauty_ground,103_203,40,ground,beauty,103,clue_giver,1,3.478,4.339,Uh,textgrid
103_203_40_1_20250113_153555_beauty_ground,103_203,40,ground,beauty,103,clue_giver,3,7.319,8.956,"Okay, think of a Disney movie.",textgrid
103_203_40_1_20250113_153555_beauty_ground,103_203,40,ground,beauty,103,clue_giver,5,9.385,10.956,Something and the Beast.,textgrid
103_203_40_1_20250113_153555_beauty_ground,103_203,40,ground,beauty,103,clue_giver,7,11.97,12.164,Yeah,textgrid
103_203_40_1_20250113_153555_beauty_ground,103_203,40,ground,beauty,203,guesser,1,8.917,9.073,hmm,textgrid
103_203_40_1_20250113_153555_beauty_ground,103_203,40,ground,beauty,203,guesser,3,11.458,11.842,Beauty.,textgrid
103_203_41_1_20250113_153604_sugar_ground,103_203,41,ground,sugar,103,clue_giver,1,1.72,2.091,You,textgrid
103_203_41_1_20250113_153604_sugar_ground,103_203,41,ground,sugar,103,clue_giver,3,2.58,4.432,usually put this in coffee,textgrid
103_203_41_1_20250113_153604_sugar_ground,103_203,41,ground,sugar,103,clue_giver,5,6.002,6.849,It's condiment,textgrid
103_203_41_1_20250113_153604_sugar_ground,103_203,41,ground,sugar,103,clue_giver,7,7.543,7.719,Yeah,textgrid
103_203_41_1_20250113_153604_sugar_ground,103_203,41,ground,sugar,203,guesser,1,5.102,5.441,Milk,textgrid
103_203_41_1_20250113_153604_sugar_ground,103_203,41,ground,sugar,203,guesser,3,6.644,7.321,sugar,textgrid
103_203_42_1_20250113_153614_sushi_ground,103_203,42,ground,sushi,103,clue_giver,1,1.572,2.388,Uhm,textgrid
103_203_42_1_20250113_153614_sushi_ground,103_203,42,ground,sushi,103,clue_giver,3,3.556,4.159,this is like,textgrid
103_203_42_1_20250113_153614_sushi_ground,103_203,42,ground,sushi,103,clue_giver,5,4.364,5.754,a Japanese food.,textgrid
103_203_42_1_20250113_153614_sushi_ground,103_203,42,ground,sushi,103,clue_giver,7,6.862,7.065,Yeah,textgrid
103_203_42_1_20250113_153614_sushi_ground,103_203,42,ground,sushi,203,guesser,1,6.272,6.675,sushi,textgrid
103_203_43_1_20250113_153626_gravy_ground,103_203,43,ground,gravy,103,clue_giver,1,1.941,4.893,"Okay, British people always put this on, like,",textgrid
103_203_43_1_20250113_153626_gravy_ground,103_203,43,ground,gravy,103,clue_giver,3,5.43,7.855,"a food you usually have on, I would say, a Sunday",textgrid
103_203_43_1_20250113_153626_gravy_ground,103_203,43,ground,gravy,103,clue_giver,5,8.979,9.12,Yeah,textgrid
103_203_43_1_20250113_153626_gravy_ground,103_203,43,ground,gravy,203,guesser,1,8.223,8.712,Gravy,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,1,3.931,4.336,"Okay,",textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,3,5.779,6.58,"one word,",textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,5,7.887,8.884,"two parts,",textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,7,9.655,10.374,"no hyphen,",textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,9,11.805,12.417,uhm,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,11,13.541,14.755,what do you call the thing behind you?,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,13,16.256,16.601,"Okay,",textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,15,17.385,19.044,"and, what do you call",textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,17,19.848,20.012,"No,",textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,19,20.425,20.881,you got it.,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,21,21.099,23.251,"You, you got it already. Second part of the word.",textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,23,24.254,26.178,uhm what do you call...,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,25,27.465,27.874,Pea,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,27,29.63,30.702,"Second part of P,",textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,29,31.087,32.069,type of food you eat.,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,31,34.58,37.209,"Uhm, they're usually salted, you get them in bars.",textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,203,clue_giver,33,39.141,39.428,There we go,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,103,guesser,1,11.105,11.446,mhm,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,103,guesser,3,15.367,15.818,Wall.,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,103,guesser,5,18.801,19.522,Wallpaper.,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,103,guesser,7,23.311,23.557,Yeah,textgrid
103_203_45_1_20250113_153745_walnut_board,103_203,45,board,walnut,103,guesser,9,37.263,38.496,Wal- walnuts.,textgrid
103_203_46_1_20250113_153759_blanket_board,103_203,46,board,blanket,203,clue_giver,1,1.749,2.431,uhm,textgrid
103_203_46_1_20250113_153759_blanket_board,103_203,46,board,blanket,203,clue_giver,3,3.534,3.969,schh,textgrid
103_203_46_1_20250113_153759_blanket_board,103_203,46,board,blanket,203,clue_giver,5,4.391,5.91,"big, rectangular",textgrid
103_203_46_1_20250113_153759_blanket_board,103_203,46,board,blanket,203,clue_giver,7,6.16,7.12,fluffy thing,textgrid
103_203_46_1_20250113_153759_blanket_board,103_203,46,board,blanket,203,clue_giver,9,7.787,8.852,that you,textgrid
103_203_46_1_20250113_153759_blanket_board,103_203,46,board,blanket,203,clue_giver,11,9.164,10.318,wrap yourself with,textgrid
103_203_46_1_20250113_153759_blanket_board,103_203,46,board,blanket,203,clue_giver,13,11.253,11.553,there we go,textgrid
103_203_46_1_20250113_153759_blanket_board,103_203,46,board,blanket,103,guesser,1,10.362,10.787,blanket,textgrid
103_203_47_1_20250113_153811_soda_board,103_203,47,board,soda,203,clue_giver,1,1.501,1.818,"Okay,",textgrid
103_203_47_1_20250113_153811_soda_board,103_203,47,board,soda,203,clue_giver,3,2.965,3.714,ummm,textgrid
103_203_47_1_20250113_153811_soda_board,103_203,47,board,soda,203,clue_giver,5,4.776,6.052,"uh, schhh",textgrid
103_203_47_1_20250113_153811_soda_board,103_203,47,board,soda,203,clue_giver,7,6.357,6.84,fizzy.,textgrid
103_203_47_1_20250113_153811_soda_board,103_203,47,board,soda,203,clue_giver,9,8.79,8.986,yep,textgrid
103_203_47_1_20250113_153811_soda_board,103_203,47,board,soda,103,guesser,1,7.73,8.742,"Mmm, soda.",textgrid
103_203_48_1_20250113_153828_hunger_board,103_203,48,board,hunger,203,clue_giver,1,1.311,2.014,Uhm,textgrid
103_203_48_1_20250113_153828_hunger_board,103_203,48,board,hunger,203,clue_giver,3,4.227,5.206,painful feeling here,textgrid
103_203_48_1_20250113_153828_hunger_board,103_203,48,board,hunger,203,clue_giver,5,7.352,8.063,Uh,textgrid
103_203_48_1_20250113_153828_hunger_board,103_203,48,board,hunger,203,clue_giver,7,8.859,10.557,what does that represent?,textgrid
103_203_48_1_20250113_153828_hunger_board,103_203,48,board,hunger,203,clue_giver,9,11.145,12.223,You need to consume things,textgrid
103_203_48_1_20250113_153828_hunger_board,103_203,48,board,hunger,203,clue_giver,11,13.58,13.872,There we go,textgrid
103_203_48_1_20250113_153828_hunger_board,103_203,48,board,hunger,103,guesser,1,5.972,6.693,Stomachache,textgrid
103_203_48_1_20250113_153828_hunger_board,103_203,48,board,hunger,103,guesser,3,13.051,13.466,Hunger,textgrid
103_203_49_1_20250113_153839_christmas_board,103_203,49,board,christmas,203,clue_giver,1,2.313,3.162,Uhm,textgrid
103_203_49_1_20250113_153839_christmas_board,103_203,49,board,christmas,203,clue_giver,3,3.768,6.476,"celebrated once per year,",textgrid
103_203_49_1_20250113_153839_christmas_board,103_203,49,board,christmas,203,clue_giver,5,7.25,7.998,big tree.,textgrid
103_203_49_1_20250113_153839_christmas_board,103_203,49,board,christmas,203,clue_giver,7,8.909,9.205,There we go,textgrid
103_203_49_1_20250113_153839_christmas_board,103_203,49,board,christmas,103,guesser,1,8.036,8.543,christmas,textgrid
103_203_50_1_20250113_153852_butter_board,103_203,50,board,butter,203,clue_giver,1,1.228,2.799,"uh, it's",textgrid
